"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","cluster_id"
"239","GO:0060147","regulation of post-transcriptional gene silencing","2/51","31/21261",0.00250911941946317,0.0455683936989432,0.0351273433304842,"ENSG00000134644/ENSG00000160710",2,"10"
"240","GO:1904376","negative regulation of protein localization to cell periphery","2/51","31/21261",0.00250911941946317,0.0455683936989432,0.0351273433304842,"ENSG00000120992/ENSG00000141367",2,"10"
"241","GO:0007051","spindle organization","4/51","238/21261",0.00253358821201431,0.0455683936989432,0.0351273433304842,"ENSG00000047410/ENSG00000103769/ENSG00000134057/ENSG00000141367",4,"10"
"242","GO:1903828","negative regulation of protein localization","4/51","241/21261",0.0026506280920966,0.0467281413013627,0.0360213588728368,"ENSG00000120992/ENSG00000141367/ENSG00000179222/ENSG00000187446",4,"10"
"243","GO:0060966","regulation of gene silencing by regulatory ncRNA","2/51","32/21261",0.0026723003762495,0.0467281413013627,0.0360213588728368,"ENSG00000134644/ENSG00000160710",2,"10"
"244","GO:0000819","sister chromatid segregation","4/51","244/21261",0.00277133651373582,0.0477960639834712,0.0368445892669708,"ENSG00000047410/ENSG00000103769/ENSG00000134057/ENSG00000164754",4,"10"
"245","GO:0051303","establishment of chromosome localization","3/51","118/21261",0.00285855210691587,0.0486340149000956,0.0374905411461796,"ENSG00000103769/ENSG00000134057/ENSG00000179051",3,"10"
"246","GO:0034504","protein localization to nucleus","7/51","339/21261",1.56083749162886e-05,0.0256445599874621,0.0214902677794794,"ENSG00000088888/ENSG00000105329/ENSG00000119760/ENSG00000124762/ENSG00000164828/ENSG00000171566/ENSG00000171720",7,"13"
"247","GO:1905207","regulation of cardiocyte differentiation","3/51","35/21261",8.06174346763646e-05,0.0458674996069617,0.0384371909446173,"ENSG00000105329/ENSG00000171720/ENSG00000174953",3,"13"
"248","GO:0007031","peroxisome organization","3/51","37/21261",9.53831844595572e-05,0.0458674996069617,0.0384371909446173,"ENSG00000086666/ENSG00000088888/ENSG00000101473",3,"13"
"249","GO:0042307","positive regulation of protein import into nucleus","3/51","40/21261",0.000120671687172834,0.0458674996069617,0.0384371909446173,"ENSG00000088888/ENSG00000105329/ENSG00000171720",3,"13"
"250","GO:0032388","positive regulation of intracellular transport","5/51","212/21261",0.000152116374389334,0.0458674996069617,0.0384371909446173,"ENSG00000088888/ENSG00000105329/ENSG00000157978/ENSG00000171720/ENSG00000177479",5,"13"
"251","GO:0072594","establishment of protein localization to organelle","7/51","494/21261",0.000167501520171498,0.0458674996069617,0.0384371909446173,"ENSG00000086666/ENSG00000088888/ENSG00000105329/ENSG00000124762/ENSG00000164284/ENSG00000171720/ENSG00000177479",7,"13"
"252","GO:0060070","canonical Wnt signaling pathway","8/46","330/21261",4.8328354423921e-07,0.000567374880936833,0.000491931776083491,"ENSG00000106829/ENSG00000116670/ENSG00000143842/ENSG00000146242/ENSG00000150907/ENSG00000152804/ENSG00000155760/ENSG00000251493",8,"17"
"253","GO:0060828","regulation of canonical Wnt signaling pathway","7/46","270/21261",1.72775923526276e-06,0.00101419467109924,0.000879338516052154,"ENSG00000106829/ENSG00000116670/ENSG00000143842/ENSG00000146242/ENSG00000150907/ENSG00000152804/ENSG00000155760",7,"17"
"254","GO:0016055","Wnt signaling pathway","8/46","485/21261",8.43294790848024e-06,0.00236010860631122,0.0020462880142589,"ENSG00000106829/ENSG00000116670/ENSG00000143842/ENSG00000146242/ENSG00000150907/ENSG00000152804/ENSG00000155760/ENSG00000251493",8,"17"
"255","GO:0198738","cell-cell signaling by wnt","8/46","487/21261",8.6893224846935e-06,0.00236010860631122,0.0020462880142589,"ENSG00000106829/ENSG00000116670/ENSG00000143842/ENSG00000146242/ENSG00000150907/ENSG00000152804/ENSG00000155760/ENSG00000251493",8,"17"
"256","GO:0030111","regulation of Wnt signaling pathway","7/46","353/21261",1.00515698735571e-05,0.00236010860631122,0.0020462880142589,"ENSG00000106829/ENSG00000116670/ENSG00000143842/ENSG00000146242/ENSG00000150907/ENSG00000152804/ENSG00000155760",7,"17"
"257","GO:0090090","negative regulation of canonical Wnt signaling pathway","5/46","146/21261",1.55772480996967e-05,0.00304794821150731,0.00264266647586082,"ENSG00000106829/ENSG00000116670/ENSG00000143842/ENSG00000146242/ENSG00000150907",5,"17"
"258","GO:0030183","B cell differentiation","5/46","163/21261",2.64828440200226e-05,0.00444155126850093,0.00385096393494163,"ENSG00000092020/ENSG00000126804/ENSG00000145041/ENSG00000145675/ENSG00000152804",5,"17"
"259","GO:0042113","B cell activation","6/46","295/21261",3.98389589710382e-05,0.00584636722899985,0.00506898333223604,"ENSG00000092020/ENSG00000116670/ENSG00000126804/ENSG00000145041/ENSG00000145675/ENSG00000152804",6,"17"
"260","GO:0030178","negative regulation of Wnt signaling pathway","5/46","182/21261",4.48700928703265e-05,0.00585305433664037,0.00507478126381353,"ENSG00000106829/ENSG00000116670/ENSG00000143842/ENSG00000146242/ENSG00000150907",5,"17"
"261","GO:0030098","lymphocyte differentiation","7/46","481/21261",7.24319774187073e-05,0.00850351414895624,0.00737281285935684,"ENSG00000092020/ENSG00000126804/ENSG00000143842/ENSG00000145041/ENSG00000145675/ENSG00000152804/ENSG00000155760",7,"17"
"262","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","4/46","126/21261",0.000158271373463974,0.0168918720406096,0.0146457816401591,"ENSG00000052795/ENSG00000120885/ENSG00000145675/ENSG00000175793",4,"17"
"263","GO:0010944","negative regulation of transcription by competitive promoter binding","2/46","12/21261",0.000298108585236939,0.0291649565890138,0.0252869299933438,"ENSG00000116670/ENSG00000152804",2,"17"
"264","GO:1903706","regulation of hemopoiesis","13/46","499/21261",2.8192797268582e-11,4.95629375981671e-08,3.0388867792661e-08,"ENSG00000102804/ENSG00000118689/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000152518/ENSG00000170345/ENSG00000172216/ENSG00000176907/ENSG00000185338/ENSG00000185650/ENSG00000204388/ENSG00000204389",13,"19"
"265","GO:0045637","regulation of myeloid cell differentiation","8/46","254/21261",6.551769738387e-08,5.75900560004217e-05,3.53105905900436e-05,"ENSG00000118689/ENSG00000128342/ENSG00000136997/ENSG00000170345/ENSG00000172216/ENSG00000185650/ENSG00000204388/ENSG00000204389",8,"19"
"266","GO:1902105","regulation of leukocyte differentiation","9/46","391/21261",1.32555775029491e-07,6.42738868100195e-05,3.94086941461349e-05,"ENSG00000118689/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000152518/ENSG00000170345/ENSG00000172216/ENSG00000185338/ENSG00000185650",9,"19"
"267","GO:0071356","cellular response to tumor necrosis factor","8/46","282/21261",1.46243200932923e-07,6.42738868100195e-05,3.94086941461349e-05,"ENSG00000114315/ENSG00000118503/ENSG00000118689/ENSG00000152518/ENSG00000170345/ENSG00000185650/ENSG00000204388/ENSG00000204389",8,"19"
"268","GO:0045639","positive regulation of myeloid cell differentiation","6/46","126/21261",2.9647009257255e-07,8.8174783679047e-05,5.40632168656632e-05,"ENSG00000118689/ENSG00000128342/ENSG00000170345/ENSG00000185650/ENSG00000204388/ENSG00000204389",6,"19"
"269","GO:0034612","response to tumor necrosis factor","8/46","310/21261",3.00937828256133e-07,8.8174783679047e-05,5.40632168656632e-05,"ENSG00000114315/ENSG00000118503/ENSG00000118689/ENSG00000152518/ENSG00000170345/ENSG00000185650/ENSG00000204388/ENSG00000204389",8,"19"
"270","GO:0006979","response to oxidative stress","9/46","450/21261",4.32935672203347e-07,0.000108728701676212,6.66655832084552e-05,"ENSG00000113739/ENSG00000115008/ENSG00000118503/ENSG00000118689/ENSG00000136244/ENSG00000170345/ENSG00000177606/ENSG00000204388/ENSG00000204389",9,"19"
"271","GO:0035019","somatic stem cell population maintenance","5/46","77/21261",6.66613896188913e-07,0.000145948422139608,8.94863686431705e-05,"ENSG00000114315/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000152518",5,"19"
"272","GO:0062197","cellular response to chemical stress","8/46","352/21261",7.86075048091863e-07,0.000145948422139608,8.94863686431705e-05,"ENSG00000118503/ENSG00000118689/ENSG00000136244/ENSG00000170345/ENSG00000177606/ENSG00000185650/ENSG00000204388/ENSG00000204389",8,"19"
"273","GO:0048872","homeostasis of number of cells","8/46","358/21261",8.92480761350107e-07,0.000145948422139608,8.94863686431705e-05,"ENSG00000118503/ENSG00000118689/ENSG00000124766/ENSG00000136244/ENSG00000142867/ENSG00000185650/ENSG00000204388/ENSG00000204389",8,"19"
"274","GO:0034605","cellular response to heat","5/46","82/21261",9.13215383126105e-07,0.000145948422139608,8.94863686431705e-05,"ENSG00000115008/ENSG00000173110/ENSG00000176907/ENSG00000204388/ENSG00000204389",5,"19"
"275","GO:0140467","integrated stress response signaling","4/46","42/21261",2.0208423242718e-06,0.000296053400505819,0.000181521275443362,"ENSG00000087074/ENSG00000170345/ENSG00000172216/ENSG00000177606",4,"19"
"276","GO:0034599","cellular response to oxidative stress","7/46","289/21261",2.71121740289473e-06,0.000366640014945303,0.000224800536078073,"ENSG00000118503/ENSG00000118689/ENSG00000136244/ENSG00000170345/ENSG00000177606/ENSG00000204388/ENSG00000204389",7,"19"
"277","GO:0001666","response to hypoxia","7/46","328/21261",6.22966470027493e-06,0.000723658515802769,0.000443701766470292,"ENSG00000113739/ENSG00000115008/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000170345/ENSG00000185650",7,"19"
"278","GO:0045646","regulation of erythrocyte differentiation","4/46","57/21261",6.96468665017248e-06,0.000723658515802769,0.000443701766470292,"ENSG00000118689/ENSG00000185650/ENSG00000204388/ENSG00000204389",4,"19"
"279","GO:0070432","regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","3/46","18/21261",7.56027265723944e-06,0.000723658515802769,0.000443701766470292,"ENSG00000118503/ENSG00000204388/ENSG00000204389",3,"19"
"280","GO:0030098","lymphocyte differentiation","8/46","481/21261",7.93936774584508e-06,0.000723658515802769,0.000443701766470292,"ENSG00000067082/ENSG00000115008/ENSG00000118689/ENSG00000124766/ENSG00000136244/ENSG00000152518/ENSG00000185338/ENSG00000185650",8,"19"
"281","GO:1902895","positive regulation of miRNA transcription","4/46","59/21261",7.99932136320784e-06,0.000723658515802769,0.000443701766470292,"ENSG00000118689/ENSG00000136997/ENSG00000170345/ENSG00000177606",4,"19"
"282","GO:0031396","regulation of protein ubiquitination","6/46","223/21261",8.21339004417662e-06,0.000723658515802769,0.000443701766470292,"ENSG00000113369/ENSG00000118503/ENSG00000124766/ENSG00000142867/ENSG00000204388/ENSG00000204389",6,"19"
"283","GO:0036293","response to decreased oxygen levels","7/46","347/21261",8.99234593759767e-06,0.000723658515802769,0.000443701766470292,"ENSG00000113739/ENSG00000115008/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000170345/ENSG00000185650",7,"19"
"284","GO:0009408","response to heat","5/46","131/21261",9.20599531329007e-06,0.000723658515802769,0.000443701766470292,"ENSG00000115008/ENSG00000173110/ENSG00000176907/ENSG00000204388/ENSG00000204389",5,"19"
"285","GO:0031400","negative regulation of protein modification process","8/46","491/21261",9.22191006472857e-06,0.000723658515802769,0.000443701766470292,"ENSG00000087074/ENSG00000118503/ENSG00000120129/ENSG00000124766/ENSG00000131370/ENSG00000185338/ENSG00000204388/ENSG00000204389",8,"19"
"286","GO:0030217","T cell differentiation","7/46","350/21261",9.5097066817809e-06,0.000723658515802769,0.000443701766470292,"ENSG00000115008/ENSG00000118689/ENSG00000124766/ENSG00000136244/ENSG00000152518/ENSG00000185338/ENSG00000185650",7,"19"
"287","GO:1902107","positive regulation of leukocyte differentiation","6/46","232/21261",1.02909345250678e-05,0.000723658515802769,0.000443701766470292,"ENSG00000118689/ENSG00000124766/ENSG00000128342/ENSG00000170345/ENSG00000185338/ENSG00000185650",6,"19"
"288","GO:1903708","positive regulation of hemopoiesis","6/46","232/21261",1.02909345250678e-05,0.000723658515802769,0.000443701766470292,"ENSG00000118689/ENSG00000124766/ENSG00000128342/ENSG00000170345/ENSG00000185338/ENSG00000185650",6,"19"
"289","GO:0070482","response to oxygen levels","7/46","375/21261",1.48638581029048e-05,0.00100502548249641,0.00061621824685727,"ENSG00000113739/ENSG00000115008/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000170345/ENSG00000185650",7,"19"
"290","GO:2000630","positive regulation of miRNA metabolic process","4/46","70/21261",1.58378617781082e-05,0.00101511852380893,0.000622406663301804,"ENSG00000118689/ENSG00000136997/ENSG00000170345/ENSG00000177606",4,"19"
"291","GO:0070424","regulation of nucleotide-binding oligomerization domain containing signaling pathway","3/46","23/21261",1.6284433881762e-05,0.00101511852380893,0.000622406663301804,"ENSG00000118503/ENSG00000204388/ENSG00000204389",3,"19"
"292","GO:0050870","positive regulation of T cell activation","7/46","382/21261",1.67454136464499e-05,0.00101511852380893,0.000622406663301804,"ENSG00000114315/ENSG00000115008/ENSG00000118689/ENSG00000124766/ENSG00000136244/ENSG00000142867/ENSG00000185338",7,"19"
"293","GO:0002761","regulation of myeloid leukocyte differentiation","5/46","154/21261",2.0152256115536e-05,0.00118092220837041,0.00072406702674768,"ENSG00000128342/ENSG00000136997/ENSG00000170345/ENSG00000172216/ENSG00000185650",5,"19"
"294","GO:0001889","liver development","5/46","157/21261",2.21143512105217e-05,0.00121490716962803,0.000744904461828098,"ENSG00000008083/ENSG00000114315/ENSG00000118503/ENSG00000136244/ENSG00000172216",5,"19"
"295","GO:0001890","placenta development","5/46","157/21261",2.21143512105217e-05,0.00121490716962803,0.000744904461828098,"ENSG00000113739/ENSG00000114315/ENSG00000128342/ENSG00000172216/ENSG00000185650",5,"19"
"296","GO:1903320","regulation of protein modification by small protein conjugation or removal","6/46","268/21261",2.32749590215403e-05,0.00123992054423842,0.000760241085743455,"ENSG00000113369/ENSG00000118503/ENSG00000124766/ENSG00000142867/ENSG00000204388/ENSG00000204389",6,"19"
"297","GO:0061008","hepaticobiliary system development","5/46","160/21261",2.42220545254621e-05,0.00125242270164007,0.000767906620249945,"ENSG00000008083/ENSG00000114315/ENSG00000118503/ENSG00000136244/ENSG00000172216",5,"19"
"298","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","3/46","27/21261",2.67329068680948e-05,0.00134275572211745,0.000823293131817416,"ENSG00000118503/ENSG00000204388/ENSG00000204389",3,"19"
"299","GO:1903039","positive regulation of leukocyte cell-cell adhesion","7/46","415/21261",2.8480663948839e-05,0.00137687254792836,0.000844211417926256,"ENSG00000114315/ENSG00000115008/ENSG00000118689/ENSG00000124766/ENSG00000136244/ENSG00000142867/ENSG00000185338",7,"19"
"300","GO:0045598","regulation of fat cell differentiation","5/46","167/21261",2.97486811436175e-05,0.00137687254792836,0.000844211417926256,"ENSG00000114315/ENSG00000136244/ENSG00000152518/ENSG00000172216/ENSG00000185650",5,"19"
"301","GO:0045444","fat cell differentiation","6/46","280/21261",2.97617501827518e-05,0.00137687254792836,0.000844211417926256,"ENSG00000114315/ENSG00000136244/ENSG00000152518/ENSG00000172216/ENSG00000185338/ENSG00000185650",6,"19"
"302","GO:0032757","positive regulation of interleukin-8 production","4/46","85/21261",3.41563703345728e-05,0.00150182815263541,0.00092082631477077,"ENSG00000136244/ENSG00000142867/ENSG00000204388/ENSG00000204389",4,"19"
"303","GO:0002573","myeloid leukocyte differentiation","6/46","287/21261",3.41712890246965e-05,0.00150182815263541,0.00092082631477077,"ENSG00000128342/ENSG00000136997/ENSG00000170345/ENSG00000172216/ENSG00000185338/ENSG00000185650",6,"19"
"304","GO:1902893","regulation of miRNA transcription","4/46","88/21261",3.91511545343189e-05,0.00163529632543405,0.00100266058154869,"ENSG00000118689/ENSG00000136997/ENSG00000170345/ENSG00000177606",4,"19"
"305","GO:0072574","hepatocyte proliferation","3/46","31/21261",4.08335282027827e-05,0.00163529632543405,0.00100266058154869,"ENSG00000118503/ENSG00000136244/ENSG00000172216",3,"19"
"306","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","3/46","31/21261",4.08335282027827e-05,0.00163529632543405,0.00100266058154869,"ENSG00000118503/ENSG00000136244/ENSG00000172216",3,"19"
"307","GO:0061614","miRNA transcription","4/46","89/21261",4.09289182702494e-05,0.00163529632543405,0.00100266058154869,"ENSG00000118689/ENSG00000136997/ENSG00000170345/ENSG00000177606",4,"19"
"308","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","4/46","90/21261",4.27650473552184e-05,0.00167068785001053,0.00102436043255541,"ENSG00000114315/ENSG00000128342/ENSG00000136244/ENSG00000185338",4,"19"
"309","GO:0001892","embryonic placenta development","4/46","92/21261",4.66171348981391e-05,0.0017728339828825,0.00108698999968366,"ENSG00000114315/ENSG00000128342/ENSG00000172216/ENSG00000185650",4,"19"
"310","GO:2001236","regulation of extrinsic apoptotic signaling pathway","5/46","185/21261",4.85019268021305e-05,0.0017728339828825,0.00108698999968366,"ENSG00000115008/ENSG00000118503/ENSG00000142867/ENSG00000204388/ENSG00000204389",5,"19"
"311","GO:0031397","negative regulation of protein ubiquitination","4/46","93/21261",4.86354808050697e-05,0.0017728339828825,0.00108698999968366,"ENSG00000118503/ENSG00000124766/ENSG00000204388/ENSG00000204389",4,"19"
"312","GO:0072576","liver morphogenesis","3/46","33/21261",4.94134614114008e-05,0.0017728339828825,0.00108698999968366,"ENSG00000118503/ENSG00000136244/ENSG00000172216",3,"19"
"313","GO:0007260","tyrosine phosphorylation of STAT protein","4/46","95/21261",5.28628068572634e-05,0.00182621062007889,0.00111971718757008,"ENSG00000114315/ENSG00000128342/ENSG00000136244/ENSG00000185338",4,"19"
"314","GO:0048710","regulation of astrocyte differentiation","3/46","34/21261",5.41133496046445e-05,0.00182621062007889,0.00111971718757008,"ENSG00000114315/ENSG00000128342/ENSG00000136244",3,"19"
"315","GO:0030856","regulation of epithelial cell differentiation","5/46","190/21261",5.50564066349154e-05,0.00182621062007889,0.00111971718757008,"ENSG00000114315/ENSG00000115008/ENSG00000128342/ENSG00000172216/ENSG00000185650",5,"19"
"316","GO:0048771","tissue remodeling","5/46","190/21261",5.50564066349154e-05,0.00182621062007889,0.00111971718757008,"ENSG00000115008/ENSG00000118503/ENSG00000128342/ENSG00000136244/ENSG00000163435",5,"19"
"317","GO:0051251","positive regulation of lymphocyte activation","7/46","469/21261",6.18107249379414e-05,0.00201228248964631,0.00123380472390745,"ENSG00000114315/ENSG00000115008/ENSG00000118689/ENSG00000124766/ENSG00000136244/ENSG00000142867/ENSG00000185338",7,"19"
"318","GO:1901873","regulation of post-translational protein modification","6/46","323/21261",6.58970588957715e-05,0.00210630962797757,0.00129145623558412,"ENSG00000113369/ENSG00000118503/ENSG00000124766/ENSG00000142867/ENSG00000204388/ENSG00000204389",6,"19"
"319","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","3/46","37/21261",6.99455131588366e-05,0.00215939495375931,0.00132400480968177,"ENSG00000118503/ENSG00000204388/ENSG00000204389",3,"19"
"320","GO:0010721","negative regulation of cell development","6/46","328/21261",7.1728808849132e-05,0.00215939495375931,0.00132400480968177,"ENSG00000102804/ENSG00000114315/ENSG00000115008/ENSG00000136244/ENSG00000136997/ENSG00000185338",6,"19"
"321","GO:2000628","regulation of miRNA metabolic process","4/46","103/21261",7.24945517001989e-05,0.00215939495375931,0.00132400480968177,"ENSG00000118689/ENSG00000136997/ENSG00000170345/ENSG00000177606",4,"19"
"322","GO:0009266","response to temperature stimulus","5/46","202/21261",7.35875690572271e-05,0.00215939495375931,0.00132400480968177,"ENSG00000115008/ENSG00000173110/ENSG00000176907/ENSG00000204388/ENSG00000204389",5,"19"
"323","GO:0022409","positive regulation of cell-cell adhesion","7/46","484/21261",7.53084256308554e-05,0.00215939495375931,0.00132400480968177,"ENSG00000114315/ENSG00000115008/ENSG00000118689/ENSG00000124766/ENSG00000136244/ENSG00000142867/ENSG00000185338",7,"19"
"324","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","3/46","38/21261",7.58258875200157e-05,0.00215939495375931,0.00132400480968177,"ENSG00000118503/ENSG00000204388/ENSG00000204389",3,"19"
"325","GO:0002262","myeloid cell homeostasis","5/46","204/21261",7.70934138834713e-05,0.00215939495375931,0.00132400480968177,"ENSG00000118689/ENSG00000136244/ENSG00000185650/ENSG00000204388/ENSG00000204389",5,"19"
"326","GO:0060993","kidney morphogenesis","4/46","105/21261",7.81333585266152e-05,0.00215939495375931,0.00132400480968177,"ENSG00000114315/ENSG00000124766/ENSG00000128342/ENSG00000136997",4,"19"
"327","GO:0019827","stem cell population maintenance","5/46","205/21261",7.88939308374412e-05,0.00215939495375931,0.00132400480968177,"ENSG00000114315/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000152518",5,"19"
"328","GO:0048732","gland development","7/46","489/21261",8.03100747073429e-05,0.00215939495375931,0.00132400480968177,"ENSG00000008083/ENSG00000114315/ENSG00000118503/ENSG00000136244/ENSG00000163435/ENSG00000172216/ENSG00000184254",7,"19"
"329","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","4/46","106/21261",8.10694351240696e-05,0.00215939495375931,0.00132400480968177,"ENSG00000118503/ENSG00000124766/ENSG00000204388/ENSG00000204389",4,"19"
"330","GO:0098727","maintenance of cell number","5/46","209/21261",8.64225404359885e-05,0.00226762426994728,0.00139036420120113,"ENSG00000114315/ENSG00000124766/ENSG00000128342/ENSG00000136997/ENSG00000152518",5,"19"
"331","GO:0042026","protein refolding","3/46","40/21261",8.85364662236406e-05,0.00228892805325236,0.00140342633766266,"ENSG00000173110/ENSG00000204388/ENSG00000204389",3,"19"
"332","GO:0140747","regulation of ncRNA transcription","4/46","112/21261",0.000100401870487769,0.0025374367759257,0.001555796214926,"ENSG00000118689/ENSG00000136997/ENSG00000170345/ENSG00000177606",4,"19"
"333","GO:0045648","positive regulation of erythrocyte differentiation","3/46","42/21261",0.000102563210820064,0.0025374367759257,0.001555796214926,"ENSG00000118689/ENSG00000204388/ENSG00000204389",3,"19"
"334","GO:0071364","cellular response to epidermal growth factor stimulus","3/46","42/21261",0.000102563210820064,0.0025374367759257,0.001555796214926,"ENSG00000152518/ENSG00000170345/ENSG00000185650",3,"19"
"335","GO:1901874","negative regulation of post-translational protein modification","4/46","113/21261",0.000103922325293885,0.0025374367759257,0.001555796214926,"ENSG00000118503/ENSG00000124766/ENSG00000204388/ENSG00000204389",4,"19"
"336","GO:0000302","response to reactive oxygen species","5/46","221/21261",0.000112365141869184,0.00267210018698251,0.00163836332642961,"ENSG00000115008/ENSG00000118503/ENSG00000136244/ENSG00000170345/ENSG00000177606",5,"19"
"337","GO:0060485","mesenchyme development","6/46","356/21261",0.000112477482273439,0.00267210018698251,0.00163836332642961,"ENSG00000114315/ENSG00000124766/ENSG00000136244/ENSG00000136997/ENSG00000185650/ENSG00000189120",6,"19"
"338","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","4/46","116/21261",0.0001150221004919,0.0026932811528446,0.00165135015898022,"ENSG00000115008/ENSG00000118503/ENSG00000204388/ENSG00000204389",4,"19"
"339","GO:0043620","regulation of DNA-templated transcription in response to stress","3/46","44/21261",0.000117965101688871,0.0026932811528446,0.00165135015898022,"ENSG00000172216/ENSG00000176907/ENSG00000177606",3,"19"
"340","GO:0051085","chaperone cofactor-dependent protein refolding","3/46","44/21261",0.000117965101688871,0.0026932811528446,0.00165135015898022,"ENSG00000173110/ENSG00000204388/ENSG00000204389",3,"19"
"341","GO:0032635","interleukin-6 production","5/46","226/21261",0.00012478605865693,0.00277688469770738,0.00170261058047564,"ENSG00000115008/ENSG00000118503/ENSG00000136244/ENSG00000142867/ENSG00000172216",5,"19"
"342","GO:0032675","regulation of interleukin-6 production","5/46","226/21261",0.00012478605865693,0.00277688469770738,0.00170261058047564,"ENSG00000115008/ENSG00000118503/ENSG00000136244/ENSG00000142867/ENSG00000172216",5,"19"
"343","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","4/46","119/21261",0.000126958160832184,0.00278990558428724,0.00171059416700206,"ENSG00000114315/ENSG00000128342/ENSG00000136244/ENSG00000185338",4,"19"
"344","GO:0070849","response to epidermal growth factor","3/46","46/21261",0.000134800335587542,0.00292566654275183,0.00179383422536248,"ENSG00000152518/ENSG00000170345/ENSG00000185650",3,"19"
"345","GO:0048545","response to steroid hormone","6/46","369/21261",0.000136787033395345,0.0029325805452319,0.00179807345567179,"ENSG00000136244/ENSG00000152518/ENSG00000170345/ENSG00000185650/ENSG00000204388/ENSG00000204389",6,"19"
"346","GO:0031018","endocrine pancreas development","3/46","47/21261",0.000143773429958415,0.0030452251791192,0.00186714004156521,"ENSG00000114315/ENSG00000124766/ENSG00000136244",3,"19"
"347","GO:0010586","miRNA metabolic process","4/46","124/21261",0.000148811425167473,0.00311441054100497,0.0019095601424999,"ENSG00000118689/ENSG00000136997/ENSG00000170345/ENSG00000177606",4,"19"
"348","GO:0051084","'de novo' post-translational protein folding","3/46","49/21261",0.00016286609883296,0.00333531457239118,0.00204500456387556,"ENSG00000173110/ENSG00000204388/ENSG00000204389",3,"19"
"349","GO:0032677","regulation of interleukin-8 production","4/46","127/21261",0.000163161008660774,0.00333531457239118,0.00204500456387556,"ENSG00000136244/ENSG00000142867/ENSG00000204388/ENSG00000204389",4,"19"
"350","GO:0032637","interleukin-8 production","4/46","128/21261",0.000168158989123196,0.00337926158051291,0.00207195009786553,"ENSG00000136244/ENSG00000142867/ENSG00000204388/ENSG00000204389",4,"19"
"351","GO:0060563","neuroepithelial cell differentiation","3/46","50/21261",0.000172999739616702,0.00337926158051291,0.00207195009786553,"ENSG00000114315/ENSG00000124766/ENSG00000172216",3,"19"
"352","GO:1901099","negative regulation of signal transduction in absence of ligand","3/46","50/21261",0.000172999739616702,0.00337926158051291,0.00207195009786553,"ENSG00000115008/ENSG00000204388/ENSG00000204389",3,"19"
"353","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","3/46","50/21261",0.000172999739616702,0.00337926158051291,0.00207195009786553,"ENSG00000115008/ENSG00000204388/ENSG00000204389",3,"19"
"354","GO:0070371","ERK1 and ERK2 cascade","6/46","390/21261",0.000184707758371646,0.00356831032106982,0.00218786286376594,"ENSG00000115008/ENSG00000120875/ENSG00000128342/ENSG00000136997/ENSG00000152518/ENSG00000185650",6,"19"
"355","GO:0033209","tumor necrosis factor-mediated signaling pathway","4/46","132/21261",0.000189263134897848,0.00361657164293932,0.00221745366287639,"ENSG00000118503/ENSG00000118689/ENSG00000204388/ENSG00000204389",4,"19"
"356","GO:1904892","regulation of receptor signaling pathway via STAT","4/46","133/21261",0.000194824463258625,0.00368281082159853,0.00225806735004904,"ENSG00000114315/ENSG00000128342/ENSG00000136244/ENSG00000185338",4,"19"
"357","GO:0045619","regulation of lymphocyte differentiation","5/46","251/21261",0.000203469131273461,0.00377786266332436,0.00231634714522732,"ENSG00000118689/ENSG00000124766/ENSG00000152518/ENSG00000185338/ENSG00000185650",5,"19"
"358","GO:0006458","'de novo' protein folding","3/46","53/21261",0.000205833285590335,0.00377786266332436,0.00231634714522732,"ENSG00000173110/ENSG00000204388/ENSG00000204389",3,"19"
"359","GO:0050864","regulation of B cell activation","4/46","135/21261",0.000206299667621808,0.00377786266332436,0.00231634714522732,"ENSG00000118503/ENSG00000136244/ENSG00000152518/ENSG00000185650",4,"19"
"360","GO:0051384","response to glucocorticoid","4/46","138/21261",0.000224415867922294,0.0040672484103855,0.00249378023605458,"ENSG00000136244/ENSG00000152518/ENSG00000170345/ENSG00000185650",4,"19"
"361","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","5/46","260/21261",0.000239512529361929,0.00429656149610482,0.00263438055925473,"ENSG00000114315/ENSG00000128342/ENSG00000131370/ENSG00000136244/ENSG00000185338",5,"19"
