"","CO_4hr_APAP_24hr_vs_Control","CO_24hr_vs_Control","Control_24hr_vs_Control","CO_4hr_APAP_4hr_vs_Control","CO_8hr_APAP_8hr_vs_Control","CO_4hr_vs_Control","APAP_4hr_vs_Control","CO_4hr_APAP_24hr_vs_CO_24hr","CO_4hr_APAP_24hr_vs_Control_24hr","CO_4hr_APAP_24hr_vs_CO_4hr_APAP_4hr","CO_4hr_APAP_24hr_vs_CO_8hr_APAP_8hr","CO_4hr_APAP_24hr_vs_CO_4hr","CO_4hr_APAP_24hr_vs_APAP_4hr","CO_24hr_vs_Control_24hr","CO_24hr_vs_CO_4hr_APAP_4hr","CO_24hr_vs_CO_8hr_APAP_8hr","CO_24hr_vs_CO_4hr","CO_24hr_vs_APAP_4hr","CO_4hr_APAP_4hr_vs_Control_24hr","CO_8hr_APAP_8hr_vs_Control_24hr","CO_4hr_vs_Control_24hr","APAP_4hr_vs_Control_24hr","CO_8hr_APAP_8hr_vs_CO_4hr_APAP_4hr","CO_4hr_APAP_4hr_vs_CO_4hr","CO_4hr_APAP_4hr_vs_APAP_4hr","CO_8hr_APAP_8hr_vs_CO_4hr","CO_8hr_APAP_8hr_vs_APAP_4hr","APAP_4hr_vs_CO_4hr","sig_CO","sig_APAP","sig_CONDITIONED","sig_CO_4hr_APAP_24hr","sig_CO_24hr","sig_Control_24hr","sig_CO_4hr_APAP_4hr","sig_CO_8hr_APAP_8hr","sig_CO_4hr","sig_APAP_4hr","sig_Control","downreg_CO","downreg_APAP","downreg_CONDITIONED","downreg_CO_4hr_APAP_24hr","downreg_CO_24hr","downreg_Control_24hr","downreg_CO_4hr_APAP_4hr","downreg_CO_8hr_APAP_8hr","downreg_CO_4hr","downreg_APAP_4hr","downreg_Control","upreg_CO","upreg_APAP","upreg_CONDITIONED","upreg_CO_4hr_APAP_24hr","upreg_CO_24hr","upreg_Control_24hr","upreg_CO_4hr_APAP_4hr","upreg_CO_8hr_APAP_8hr","upreg_CO_4hr","upreg_APAP_4hr","upreg_Control","significance_entropy","downregulation_entropy","upregulation_entropy","sign_CO","sign_APAP","sign_CONDITIONED","sign_CO_4hr_APAP_24hr","sign_CO_24hr","sign_Control_24hr","sign_CO_4hr_APAP_4hr","sign_CO_8hr_APAP_8hr","sign_CO_4hr","sign_APAP_4hr","sign_Control","switch_CO","switch_APAP","switch_CONDITIONED","switch_CO_4hr_APAP_24hr","switch_CO_24hr","switch_Control_24hr","switch_CO_4hr_APAP_4hr","switch_CO_8hr_APAP_8hr","switch_CO_4hr","switch_APAP_4hr","switch_Control"
"ENSG00000106400",-1.91460086585225,0.294688105833731,0.336497163141464,0.216328404583016,0.0934958407902848,0.181403279611753,-0.0873903090701829,-2.20928897168598,-2.25109802899372,-2.13092927043527,-2.00809670664254,-2.09600414546401,-1.82721055678207,-0.0418090573077332,0.078359701250715,0.201192265043446,0.113284826221977,0.382078414903913,-0.120168758558448,-0.243001322351179,-0.15509388352971,-0.423887472211647,-0.122832563792731,0.0349251249712623,0.303718713653198,-0.0879074388214685,0.180886149860468,-0.268793588681936,0,0.4,0.3125,1,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.4,0.3125,1,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.80845433092923,2.80845433092923,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106415",1.71702926173695,-1.14033430921559,0.335560528365587,0.0250659329689442,-0.956865499304792,-0.591234015520322,1.47897039682394,2.85736357095254,1.38146873337136,1.691963328768,2.67389476104174,2.30826327725727,0.238058864913008,-1.47589483758118,-1.16540024218454,-0.183468809910802,-0.549100293695271,-2.61930470603953,-0.310494595396643,-1.29242602767038,-0.926794543885909,1.14340986845835,-0.981931432273736,0.616299948489266,-1.45390446385499,-0.365631483784469,-2.43583589612873,2.07020441234426,0,0,0.1875,0.285714285714286,0.285714285714286,0,0,0.142857142857143,0,0.142857142857143,0,0,0,0.0625,0,0.142857142857143,0,0,0,0,0.142857142857143,0,0,0,0.125,0.285714285714286,0.142857142857143,0,0,0.142857142857143,0,0,0,2.19715972342415,1.58496250072116,1.91829583405449,0,0,0.333333333333333,1,0,0,0,1,0,-1,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106460",1.32782121806113,-0.117769463586645,0.296892478803897,-1.12724007065991,-0.924124412455359,-0.311850560961535,-0.877346587840554,1.44559068164778,1.03092873925723,2.45506128872104,2.25194563051649,1.63967177902267,2.20516780590169,-0.414661942390542,1.00947060707326,0.806354948868714,0.194081097374889,0.759577124253909,-1.4241325494638,-1.22101689125926,-0.608743039765432,-1.17423906664445,0.203115658204546,-0.81538950969837,-0.249893482819351,-0.612273851493825,-0.0467778246148048,-0.56549602687902,0,0.4,0.125,0.571428571428571,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.125,0.571428571428571,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,2.58496250072116,0,2.58496250072116,0,1,1,1,0,0,1,1,1,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106462",1.23772540454273,0.747169278316417,0.447389094070831,-1.06022134334272,0.386188431402338,-0.0440847400997066,0.41064056285958,0.490556126226312,0.790336310471898,2.29794674788545,0.851536973140391,1.28181014464244,0.827084841683149,0.299780184245586,1.80739062165914,0.36098084691408,0.791254018416124,0.336528715456837,-1.50761043741355,-0.0612006626684936,-0.491473834170538,-0.0367485312112513,1.44640977474506,-1.01613660324302,-1.4708619062023,0.430273171502044,-0.0244521314572423,0.454725302959286,0,0.2,0.0625,0.142857142857143,0.142857142857143,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0625,0.142857142857143,0.142857142857143,0,0.285714285714286,0,0,0,0,2.25162916738782,0,2.25162916738782,0,1,1,1,1,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106484",-3.58312589625106,-4.60473264451367,-0.171899286513628,0.418049844713122,0.219181466911111,0.00311867280718134,-0.0583080069221427,1.02160674826261,-3.41122660973743,-4.00117574096418,-3.80230736316217,-3.58624456905824,-3.52481788932892,-4.43283335800004,-5.0227824892268,-4.82391411142478,-4.60785131732085,-4.54642463759153,0.58994913122675,0.391080753424739,0.175017959320809,0.113591279591485,-0.198868377802011,0.414931171905941,0.476357851635265,0.21606279410393,0.277489473833254,-0.0614266797293241,0.5,0,0.1875,0,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.5,0,0.1875,0,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.77995000096154,2.77995000096154,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106537",-3.04112540014885,0.767297867699306,1.38752526335467,0.216774935935861,-0.833274562246579,0.339235112512547,0.89605315729841,-3.80842326784816,-4.42865066350353,-3.25790033608471,-2.20785083790227,-3.3803605126614,-3.93717855744726,-0.620227395655368,0.550522931763446,1.60057242994589,0.42806275518676,-0.128755289599104,-1.17075032741881,-2.22079982560125,-1.04829015084213,-0.491472106056264,-1.05004949818244,-0.122460176576686,-0.679278221362549,-1.17250967475913,-1.72932771954499,0.556818044785863,0,0,0.125,0.142857142857143,0,0.285714285714286,0,0.142857142857143,0,0,0,0,0,0.125,0.142857142857143,0,0.285714285714286,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91829583405449,1.91829583405449,0,0,0,-1,-1,0,-1,0,-1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106538",-2.37224239925437,0.915846934255558,2.31200083349818,0.515038493791937,0.0754353159742221,0.361428095500048,0.32867439743307,-3.28808933350993,-4.68424323275255,-2.88728089304631,-2.44767771522859,-2.73367049475442,-2.70091679668744,-1.39615389924262,0.400808440463622,0.840411618281336,0.55441883875551,0.587172536822488,-1.79696233970624,-2.23656551752396,-1.95057273799813,-1.98332643606511,-0.439603177817715,0.153610398291889,0.186364096358866,-0.285992779525826,-0.253239081458848,-0.0327536980669779,0,0,0.0625,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0.0625,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,-1,-1,0,-1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106603",0.527847942190266,-0.606826322625716,0.145296605697989,-0.96331830874844,-0.594556942668363,-0.272673766709042,-0.675626390384877,1.13467426481598,0.382551336492277,1.49116625093871,1.12240488485863,0.800521708899308,1.20347433257514,-0.752122928323704,0.356491986122725,-0.0122693799573527,-0.334152555916674,0.0688000677591614,-1.10861491444643,-0.739853548366351,-0.41797037240703,-0.820922996082866,0.368761366080078,-0.690644542039399,-0.287691918363564,-0.321883175959321,0.081069447716514,-0.402952623675835,0,0.2,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,1.58496250072116,0,1.58496250072116,0,1,0,1,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106605",-4.08679290000661,0.0829830997769032,0.582379926889355,0.283876592480306,0.14030336513538,0.244493753902495,0.0924576795798104,-4.16977599978351,-4.66917282689596,-4.37066949248691,-4.22709626514199,-4.3312866539091,-4.17925057958642,-0.499396827112452,-0.200893492703402,-0.0573202653584772,-0.161510654125592,-0.00947457980290713,-0.298503334409049,-0.442076561753974,-0.33788617298686,-0.489922247309545,-0.143573227344925,0.0393828385778106,0.191418912900495,-0.104190388767115,0.0478456855555701,-0.152036074322685,0,0.4,0.3125,1,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.4,0.3125,1,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.80845433092923,2.80845433092923,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106609",-0.154947365555941,0.897547202678899,0.110205725453422,-0.118412284011611,-0.211118981736807,-0.191746231655786,-0.0621323341218959,-1.05249456823484,-0.265153091009363,-0.0365350815443297,0.0561716161808655,0.0367988660998449,-0.0928150314340451,0.787341477225478,1.01595948669051,1.10866618441571,1.08929343433469,0.959679536800795,-0.228618009465033,-0.321324707190228,-0.301951957109208,-0.172338059575318,-0.0927066977251952,0.0733339476441746,-0.0562799498897154,-0.0193727500810205,-0.148986647614911,0.12961389753389,0.333333333333333,0,0.1875,0,0.714285714285714,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.1875,0,0.714285714285714,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,2.68258873050183,0,2.68258873050183,1,0,1,0,1,0,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106617",-3.76954103194817,-0.746979541410369,0.313656755072251,0.11914462988952,-0.463178680519889,0.490781164786735,0.998029016869875,-3.0225614905378,-4.08319778702042,-3.88868566183769,-3.30636235142828,-4.26032219673491,-4.76757004881805,-1.06063629648262,-0.866124171299889,-0.28380086089048,-1.2377607061971,-1.74500855828024,-0.194512125182731,-0.77683543559214,0.177124409714484,0.684372261797624,-0.582323310409408,-0.371636534897215,-0.878884386980356,-0.953959845306623,-1.46120769738976,0.50724785208314,0,0.2,0.125,0.285714285714286,0.142857142857143,0,0,0,0.142857142857143,0.285714285714286,0,0,0.2,0.125,0.285714285714286,0.142857142857143,0,0,0,0.142857142857143,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,2.50325833477565,2.50325833477565,0,0,-1,-1,-1,-1,0,0,0,-1,-1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"ENSG00000106628",-1.91808022318765,-0.450277477201134,-0.712224874370346,0.294819112490288,0.527269280689753,0.223638718840978,-0.101152383812879,-1.46780274598652,-1.20585534881731,-2.21289933567794,-2.4453495038774,-2.14171894202863,-1.81692783937477,0.261947397169213,-0.745096589691422,-0.977546757890887,-0.673916196042112,-0.349125093388255,1.00704398686063,1.2394941550601,0.935863593211325,0.611072490557467,0.232450168199465,0.0711803936493099,0.395971496303167,0.303630561848775,0.628421664502632,-0.324791102653857,0,0.4,0.1875,0.428571428571429,0,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0,0,0,0.4,0.0625,0.428571428571429,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0.125,0,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,2.73957226198672,2.41938194564637,1.91829583405449,0,-1,0.333333333333333,-1,0,1,0,0,-1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"ENSG00000106635",1.88530964058153,1.00723843718087,1.03079412555041,0.826820129413934,0.0694550732522746,0.688085451033033,0.660772007152907,0.878071203400653,0.854515515031112,1.05848951116759,1.81585456732925,1.19722418954849,1.22453763342862,-0.0235556883695409,0.180418307766938,0.937783363928598,0.31915298614784,0.346466430027966,-0.203973996136479,-0.961339052298139,-0.342708674517381,-0.370022118397507,-0.757365056161659,0.138734678380902,0.166048122261027,-0.618630377780758,-0.591316933900632,-0.0273134438801258,0,0,0.125,0.285714285714286,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.285714285714286,0,0,0,0.142857142857143,0,0,0.142857142857143,1.91829583405449,0,1.91829583405449,0,0,1,1,0,0,0,1,0,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106636",0.887390807028265,-0.0421555970441067,-0.815151865039312,0.394847962656878,-0.264089779389054,0.0356847572838153,0.0459744363347458,0.929546404072371,1.70254267206758,0.492542844371387,1.15148058641732,0.851706049744449,0.841416370693519,0.772996267995205,-0.437003559700985,0.221934182344948,-0.077840354327922,-0.0881300333788525,1.20999982769619,0.551062085650258,0.850836622323128,0.861126301374058,-0.658937742045932,0.359163205373063,0.348873526322132,-0.29977453667287,-0.3100642157238,0.0102896790509305,0,0,0.1875,0.285714285714286,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.285714285714286,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,2.19715972342415,0,2.19715972342415,0,0,1,1,0,1,1,1,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106785",-1.96035400514891,-3.58813587772464,0.267392041452929,0.141489198991513,0.269990651579864,0.0655405867293562,0.208387367692371,1.62778187257572,-2.22774604660184,-2.10184320414042,-2.23034465672878,-2.02589459187827,-2.16874137284128,-3.85552791917756,-3.72962507671615,-3.8581265293045,-3.65367646445399,-3.79652324541701,-0.125902842461416,0.00259861012693474,-0.201851454723573,-0.0590046737605578,0.12850145258835,0.0759486122621572,-0.0668981687008579,0.204450064850508,0.0616032838874925,0.142846780963015,0.333333333333333,0,0.1875,0,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0.333333333333333,0,0.1875,0,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,2.68258873050183,2.68258873050183,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106799",-4.60602270907991,0.0262755176270704,-0.752966814620382,-1.51956761632898,-0.422036039913726,-0.387934624875009,-0.515791956754808,-4.63229822670698,-3.85305589445952,-3.08645509275093,-4.18398666916618,-4.2180880842049,-4.0902307523251,0.779242332247453,1.54584313395605,0.448311557540797,0.41421014250208,0.542067474381878,-0.766600801708595,0.330930774706656,0.365032189745373,0.237174857865574,1.09753157641525,-1.13163299145397,-1.00377565957417,-0.0341014150387171,0.0937559168410815,-0.127857331879799,0,0.2,0.1875,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0.2,0.1875,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.5220552088742,2.5220552088742,0,0,-1,-1,-1,-1,0,0,-1,-1,0,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106829",2.66746461526208,-0.0623568034177938,0.427382173919205,0.805129692577671,-0.434607002825938,0.793750587707364,1.36486945857322,2.72982141867987,2.24008244134287,1.86233492268441,3.10207161808802,1.87371402755472,1.30259515668886,-0.489738977336998,-0.867486495995465,0.372250199408144,-0.856107391125157,-1.42722626199101,0.377747518658467,-0.861989176745142,0.366368413788159,0.937487284654016,-1.23973669540361,0.0113791048703078,-0.559739765995549,-1.2283575905333,-1.79947646139916,0.571118870865857,0,0,0.0625,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.142857142857143,0,0,0,0.142857142857143,0,0,0,1.58496250072116,0,1.58496250072116,0,0,1,1,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106853",0.230831690927067,1.18516990648763,0.096217046101847,0.0379982342193518,0.393786823027203,-0.246455628397047,-0.0805867484038429,-0.95433821556056,0.13461464482522,0.192833456707715,-0.162955132100136,0.477287319324114,0.31141843933091,1.08895286038578,1.14717167226828,0.791383083460424,1.43162553488467,1.26575665489147,-0.0582188118824952,0.297569776925356,-0.342672674498894,-0.17680379450569,0.355788588807852,0.284453862616398,0.118584982623195,0.64024245142425,0.474373571431046,0.165868879993204,0.5,0,0.1875,0,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1875,0,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,2.77995000096154,0,2.77995000096154,1,0,1,0,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106976",-3.10689077763361,-3.25058232396067,-0.697124842558152,0.23604620305209,-0.0349987171027028,0.157504312568084,-0.24903044768612,0.143691546327063,-2.40976593507546,-3.3429369806857,-3.07189206053091,-3.26439509020169,-2.85786032994749,-2.55345748140252,-3.48662852701276,-3.21558360685797,-3.40808663652876,-3.00155187627455,0.933171045610242,0.662126125455449,0.854629155126236,0.448094394872031,-0.271044920154793,0.0785418904840057,0.48507665073821,-0.192503029670787,0.214031730583418,-0.406534760254205,0,0,0.0625,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0.0625,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,-1,0,-1,0,-1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000106993",1.59088734578301,0.581130689153393,-0.0344444632153211,0.861279837160974,-0.791623022575218,-0.222716493755786,0.497338653964343,1.00975665662962,1.62533180899833,0.729607508622036,2.38251036835823,1.8136038395388,1.09354869181867,0.615575152368714,-0.280149148007582,1.37275371172861,0.803847182909178,0.0837920351890495,0.895724300376295,-0.757178559359896,-0.188272030540464,0.531783117179664,-1.65290285973619,1.08399633091676,0.363941183196631,-0.568906528819432,-1.28896167653956,0.720055147720128,0,0,0.0625,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.142857142857143,0,0,0,0.142857142857143,0,0,0,1.58496250072116,0,1.58496250072116,0,0,1,1,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000107036",-3.35625737310229,-0.928159939540487,0.592037354235534,0.798330170982768,-1.41245416283691,-2.67591097651611,0.388545918964745,-2.4280974335618,-3.94829472733783,-4.15458754408506,-1.94380321026538,-0.680346396586177,-3.74480329206704,-1.52019729377602,-1.72649011052326,0.48429422329642,1.74775103697563,-1.31670585850523,0.206292816747233,-2.00449151707244,-3.26794833075165,-0.20349143527079,-2.21078433381967,3.47424114749888,0.409784252018023,1.26345681367921,-1.80100008180165,3.06445689548086,0.166666666666667,0.2,0.125,0,0,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429,0.142857142857143,0,0.166666666666667,0,0.0625,0,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0,0,0.2,0.0625,0,0,0,0.142857142857143,0,0.285714285714286,0.142857142857143,0,2.85538854220753,2.25162916738782,2.25162916738782,-1,1,0,0,0,-1,1,-1,0.333333333333333,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000107140",1.90297509425486,0.650892747767006,0.912116609984235,0.2125603939904,0.428887185692254,-0.0108346267651423,-0.580768666641736,1.25208234648785,0.990858484270624,1.69041470026446,1.47408790856261,1.91380972102,2.4837437608966,-0.261223862217229,0.438332353776606,0.222005562074753,0.661727374532149,1.23166141440874,-0.699556215993835,-0.483229424291982,-0.922951236749378,-1.49288527662597,0.216326791701854,0.223395020755543,0.793329060632137,0.439721812457396,1.00965585233399,-0.569934039876594,0,0,0.0625,0.142857142857143,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.142857142857143,0,0,0,0,0,0.142857142857143,0,1.58496250072116,0,1.58496250072116,0,0,1,1,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000107159",-1.00695427430197,-3.2260509809657,-0.589950088281858,0.331517846786759,0.312932532719484,-0.511657528900247,0.0832582606492731,2.21909670666373,-0.41700418602011,-1.33847212108873,-1.31988680702145,-0.495296745401722,-1.09021253495124,-2.63610089268384,-3.55756882775245,-3.53898351368518,-2.71439345206545,-3.30930924161497,0.921467935068617,0.902882621001342,0.0782925593816112,0.673208348931131,-0.0185853140672747,0.843175375687005,0.248259586137486,0.824590061619731,0.229674272070211,0.59491578954952,0.333333333333333,0,0.1875,0,0.714285714285714,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.333333333333333,0,0.1875,0,0.714285714285714,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.68258873050183,2.68258873050183,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000107223",0.251416281269496,0.209016906184776,-0.315020593402608,0.225672884668464,-0.0445713161298031,0.315862999703141,-0.0288388819491916,0.04239937508472,0.566436874672104,0.0257433966010315,0.295987597399299,-0.0644467184336448,0.280255163218687,0.524037499587384,-0.0166559784836886,0.253588222314579,-0.106846093518365,0.237855788133967,0.540693478071073,0.270449277272805,0.630883593105749,0.286181711453417,-0.270244200798267,-0.0901901150346763,0.254511766617656,-0.360434315832944,-0.0157324341806115,-0.344701881652332,0.166666666666667,0,0.0625,0,0,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.0625,0,0,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,2.25162916738782,0,2.25162916738782,1,0,1,0,0,1,1,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000107249",1.20882596962425,-1.34600531303426,-0.454421701349976,-0.565375339217729,-0.590252722274843,-0.474700722076323,0.256055757147667,2.55483128265851,1.66324767097423,1.77420130884198,1.7990786918991,1.68352669170058,0.952770212476586,-0.891583611684286,-0.780629973816534,-0.75575259075942,-0.87130459095794,-1.60206107018193,-0.110953637867752,-0.135831020924867,-0.0202790207263465,0.710477458497643,-0.0248773830571141,-0.0906746171414059,-0.821431096365395,-0.11555200019852,-0.846308479422509,0.730756479223989,0,0,0.0625,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.142857142857143,0.142857142857143,0,0,0,0,0,0,1.58496250072116,0,1.58496250072116,0,0,1,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000107290",-4.24463906593931,-0.406886970829689,-0.51543781512497,0.130855697011909,0.480892420169637,-1.21161374942771,0.14578803853281,-3.83775209510963,-3.72920125081434,-4.37549476295122,-4.72553148610895,-3.0330253165116,-4.39042710447212,0.108550844295282,-0.537742667841598,-0.887779390999326,0.804726778598021,-0.552675009362498,0.646293512136879,0.996330235294607,-0.696175934302739,0.66122585365778,0.350036723157728,1.34246944643962,-0.0149323415209008,1.69250616959735,0.335104381636827,1.35740178796052,0,0.2,0.0625,0.285714285714286,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0.2,0.0625,0.285714285714286,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25162916738782,2.25162916738782,0,0,-1,-1,-1,0,0,-1,-1,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
